epoch,train_time,test_time
184,0.003194093704223633,0.0009696483612060547
185,0.003095388412475586,0.0009603500366210938
186,0.0031585693359375,0.0009589195251464844
187,0.0031270980834960938,0.0009922981262207031
188,0.002941131591796875,0.0009465217590332031
189,0.003061532974243164,0.000949859619140625
190,0.0029172897338867188,0.0009529590606689453
191,0.003040313720703125,0.0009703636169433594
192,0.002931833267211914,0.0009481906890869141
193,0.0030629634857177734,0.000957489013671875
194,0.0030584335327148438,0.0009484291076660156
195,0.003197908401489258,0.0009660720825195312
196,0.0031070709228515625,0.000949859619140625
197,0.003322601318359375,0.0009419918060302734
198,0.002942800521850586,0.0009813308715820312
199,0.002803802490234375,0.0009968280792236328
200,0.003116607666015625,0.000965118408203125
